351766608,1
48706498,1
235200514,1
20500220,1
29059818,1
19092587,1
58061421,1
215046029,1
228157008,1
932832835,1
456837227,1
93282932,1
308646901,1
2277437110,1
92387895,1
1883135576,1
211203546,1
23300316,1
1723429226,1
20537630,1
634062315,1
