107782177,1
2680205410,1
234893995,1
236337862,1
314712161,1
351766608,1
190591402,1
25268907,1
298885821,1
228157008,1
568148049,1
363571378,1
339184048,1
358928523,1
363244150,1
55251415,1
1046135953,1
2252383769,1
269916426,1
32393307,1
23574813,1
